# 29-04-2026 10:47:57
# star_mass = 15.6269593047138304
# num_shells = 196
# element_names = h1, he3, he4, c12, n14, o16
id      mass                      dm                        radius                    density                   pressure                  e_thermal                 buoyancy                  temperature               mean_mu                   passive_scalar            h1                        he3                       he4                       c12                       n14                       o16                       
139     1.1246472254486436e+01    7.8352406878188674e-02    2.0890497768307301e+00    4.1421005732152377e-01    9.2161082408648450e+14    3.7379776208082455e+15    7.2952635396267968e+16    1.4470992268090881e+07    6.1450596867889085e-01    7.8725692974833028e-01    7.1496098276545395e-01    2.2316750825792854e-05    2.7052649078892654e-01    6.7958530016931737e-04    2.8002217885476199e-03    6.6156553455450863e-03    
140     1.1324619825302561e+01    7.8147570816124556e-02    2.1092345289852510e+00    3.9966501319722936e-01    8.8104158079915050e+14    3.7055148530662435e+15    7.4127788074791984e+16    1.4327347055192310e+07    6.1450296549411343e-01    7.9083100454845223e-01    7.1496658684764902e-01    2.2965999560837757e-05    2.7052372416850862e-01    7.0048244815010231e-04    2.7758687501753185e-03    6.6156245254247693e-03    
141     1.1403134892333147e+01    7.8515067030586749e-02    2.1305380259164006e+00    3.8543257481527771e-01    8.4171985459499812e+14    3.6729079961635120e+15    7.5340324097644944e+16    1.4183087361538278e+07    6.1449656251718887e-01    7.8649107806432750e-01    7.1497864837076608e-01    2.3725199266078773e-05    2.7051839113066767e-01    7.4563415414642827e-04    2.7229285643847849e-03    6.6159253202378978e-03    
142     1.1481392056054606e+01    7.8257163721458411e-02    2.1519489532148768e+00    3.7146568381800826e-01    8.0364012540156250e+14    3.6405522731752530e+15    7.6602770406633168e+16    1.4037276633724622e+07    6.1433583485488974e-01    7.8710766976135815e-01    7.1529647632624016e-01    2.4492801936378270e-05    2.7033181666147843e-01    1.5582209577785604e-03    1.7510403119314162e-03    6.6432056801036766e-03    
143     1.1559567668429251e+01    7.8175612374645098e-02    2.1734940510714655e+00    3.5789220920761122e-01    7.6686948542268675e+14    3.6078106583928860e+15    7.7893298495816800e+16    1.3892240422796141e+07    6.1431169049610790e-01    7.8885965554082771e-01    7.1534270106549902e-01    2.5256614041599760e-05    2.7031159673289901e-01    1.7207950610783405e-03    1.5590810970570620e-03    6.6458221688937254e-03    
144     1.1639261293658601e+01    7.9693625229349863e-02    2.1948020219324613e+00    3.4448303305899042e-01    7.3089317157349938e+14    3.5745450180162475e+15    7.9241493812534528e+16    1.3745166493536195e+07    6.1430306321878603e-01    7.9552756993056695e-01    7.1535824421652416e-01    2.6033202529562710e-05    2.7030915855462290e-01    1.8040966776107377e-03    1.4618815866592487e-03    6.6458385015218807e-03    
145     1.1717424706887249e+01    7.8163413228647727e-02    2.2193214888745274e+00    3.3138027603492332e-01    6.9608967025069675e+14    3.5411007274258550e+15    8.0635534189072592e+16    1.3597390879658783e+07    6.1429295170209808e-01    7.7655938749822551e-01    7.1537655367402864e-01    2.6989884565368485e-05    2.7030566488305846e-01    1.8987433350760351e-03    1.3514466805543621e-03    6.6458542821858568e-03    
146     1.1796574705011365e+01    7.9149998124115939e-02    2.2406404582307249e+00    3.1873692718602054e-01    6.6282785197892675e+14    3.5077905184965105e+15    8.2057090381426176e+16    1.3450560263337690e+07    6.1428701425182786e-01    7.9672146758656581e-01    7.1538716655224577e-01    2.7752572183763289e-05    2.7030403825443450e-01    1.9572444042386178e-03    1.2831867185534821e-03    6.6458642378125540e-03    
147     1.1875323376884108e+01    7.8748671872743259e-02    2.2640280070641037e+00    3.0630004966583541e-01    6.3044817474943625e+14    3.4740872033222850e+15    8.3539586771240128e+16    1.3302017250842858e+07    6.1427886396672504e-01    7.7885173908191729e-01    7.1540191564857925e-01    2.8717962641532879e-05    2.7030089568345683e-01    2.0326840248425676e-03    1.1951643784225902e-03    6.6458750415256378e-03    
148     1.1954418993972771e+01    7.9095617088663417e-02    2.2877944156922418e+00    2.9414562381772319e-01    5.9913276030594125e+14    3.4401599410273655e+15    8.5076862732863168e+16    1.3152619328755371e+07    6.1427360326504854e-01    7.9338479015375796e-01    7.1541130972832134e-01    2.9612867773428934e-05    2.7029907747858539e-01    2.0835141246297794e-03    1.1358562359125256e-03    6.6458823042461583e-03    
149     1.2032577735406329e+01    7.8158741433558276e-02    2.3122745761072472e+00    2.8236301364669530e-01    5.6908843530628875e+14    3.4062159689113800e+15    8.6657462224167072e+16    1.3003359363234451e+07    6.1426786583896609e-01    7.8945621580564973e-01    7.1542163344032472e-01    3.0575599172661246e-05    2.7029665712642625e-01    2.1367158131127277e-03    1.0737816166973245e-03    6.6458891437351890e-03    
150     1.2111189680516189e+01    7.8611945109859249e-02    2.3367461394474436e+00    2.7089919287642561e-01    5.4016343866415275e+14    3.3721295560157690e+15    8.8290057811000448e+16    1.2853674728268621e+07    6.1426248203858635e-01    7.7692039633722620e-01    7.1543135319682716e-01    3.1522619072277810e-05    2.7029410876399251e-01    2.1854306605842743e-03    1.0169425370461938e-03    6.6458949619458575e-03    
151     1.2189757946832895e+01    7.8568266316706215e-02    2.3623894232288229e+00    2.5972534505182970e-01    5.1217265124696781e+14    3.3370510524994415e+15    8.9954098274316576e+16    1.2701489147380756e+07    6.1425835422062580e-01    7.7804039012350812e-01    7.1543874399214646e-01    3.2473525572476747e-05    2.7029207514828413e-01    2.2232824563771523e-03    9.7277828297196594e-04    6.6458993341163832e-03    
152     1.2269224260050244e+01    7.9466313217348983e-02    2.3876151234394660e+00    2.4874195250598655e-01    4.8504454348516944e+14    3.3021027781947850e+15    9.1717992645733744e+16    1.2548686741234357e+07    6.1425550583045263e-01    8.0390746479240049e-01    7.1544370922113198e-01    3.3536299218299849e-05    2.7029066694119591e-01    2.2510036133666454e-03    9.4043415213143676e-04    6.6459025124243117e-03    
153     1.2347977602853051e+01    7.8753342802807325e-02    2.4141631170848545e+00    2.3803957279560389e-01    4.5890914891355706e+14    3.2669231778016890e+15    9.3550136495959632e+16    1.2395008862844789e+07    6.1425137549978726e-01    7.8022121910277997e-01    7.1545121846818327e-01    3.4395080342599854e-05    2.7028814057544909e-01    2.2860562433492291e-03    8.9953631917512539e-04    6.6459060529690380e-03    
154     1.2426549321347641e+01    7.8571718494590215e-02    2.4412362165844663e+00    2.2766241030045778e-01    4.3385682100998838e+14    3.2316550137044350e+15    9.5445425557932544e+16    1.2241134607873857e+07    6.1424870206845494e-01    7.8627993490101766e-01    7.1545596663068334e-01    3.5326904841665679e-05    2.7028642793941310e-01    2.3098621341074636e-03    8.7176069748027293e-04    6.6459084329426486e-03    
155     1.2504687276658780e+01    7.8137955311138541e-02    2.4685267377581637e+00    2.1760631101019520e-01    4.0985052675149175e+14    3.1962093932724485e+15    9.7402897856219296e+16    1.2086866608935039e+07    6.1424624957676754e-01    7.8820700578328662e-01    7.1546034420801075e-01    3.6185904136616073e-05    2.7028471936278720e-01    2.3310316414595000e-03    8.4706118029818185e-04    6.6459104427766041e-03    
156     1.2583289553594437e+01    7.8602276935656690e-02    2.4967815078315465e+00    2.0782062086713565e-01    3.8675906442870306e+14    3.1604552933459030e+15    9.9436617017667488e+16    1.1931563743893363e+07    6.1424403052943122e-01    7.8660381308465743e-01    7.1546433045738989e-01    3.6943442600800786e-05    2.7028306214779524e-01    2.3495523348465814e-03    8.2545223902267238e-04    6.6459121178134599e-03    
157     1.2662750647418529e+01    7.9461093824091833e-02    2.5243655788420694e+00    1.9817841950520709e-01    3.6427595971860838e+14    3.1239094126661440e+15    1.0157988961132635e+17    1.1773135308211764e+07    6.1424230802171109e-01    7.9805291949097390e-01    7.1546737103840952e-01    3.7745515580037599e-05    2.7028167077291637e-01    2.3642609810287404e-03    8.0829101843723225e-04    6.6459134130968170e-03    
158     1.2741224345124918e+01    7.8473697706389345e-02    2.5551360747955072e+00    1.8888727636926250e-01    3.4285919705812956e+14    3.0871851218211885e+15    1.0378460508171558e+17    1.1614599871410763e+07    6.1424037953781929e-01    7.8405820526289527e-01    7.1547092988322081e-01    3.8186972195264217e-05    2.7028009913927303e-01    2.3788338839498234e-03    7.9128825277195150e-04    6.6459146080575949e-03    
159     1.2819918031499071e+01    7.8693686374153415e-02    2.5860572675056903e+00    1.7987005715971088e-01    3.2233388367427994e+14    3.0502011715402395e+15    1.0608010449749506e+17    1.1455194889613733e+07    6.1423897724690779e-01    7.8659326559854448e-01    7.1547347663501992e-01    3.8671936561240097e-05    2.7027887542581497e-01    2.3896825519471106e-03    7.7863071306130888e-04    6.6459154770638369e-03    
160     1.2898192232628306e+01    7.8274201129234555e-02    2.6167357580705777e+00    1.7110795848570279e-01    3.0263275495147806e+14    3.0127477442191370e+15    1.0846998397783734e+17    1.1294310505878503e+07    6.1423781241764996e-01    7.9473681504953331e-01    7.1547558831343894e-01    3.9110669643458370e-05    2.7027781055478184e-01    2.3985963123442657e-03    7.6823072207581012e-04    6.6459161671843974e-03    
161     1.2976574326386107e+01    7.8382093757801030e-02    2.6484420161084201e+00    1.6262949417700212e-01    2.8380775201762212e+14    2.9749546018555555e+15    1.1095096070129602e+17    1.1132511834714392e+07    6.1423658342159149e-01    7.8605316998490993e-01    7.1547792069439231e-01    3.9234172164073705e-05    2.7027673962304100e-01    2.4069064782923874e-03    7.5853499728736190e-04    6.6459167742914304e-03    
162     1.3054978812930170e+01    7.8404486544062735e-02    2.6811551706258872e+00    1.5438903251605715e-01    2.6574802017936075e+14    2.9366541391513050e+15    1.1354327934486720e+17    1.0969030574730553e+07    6.1423565025649340e-01    7.8996585422162746e-01    7.1547967700457260e-01    3.9391527789169231e-05    2.7027588754689907e-01    2.4132763304438149e-03    7.5110310244310720e-04    6.6459172273205247e-03    
163     1.3133583404188471e+01    7.8604591258301326e-02    2.7148048381448344e+00    1.4639866996371875e-01    2.4841757994596431e+14    2.8971655606648255e+15    1.1621112374790634e+17    1.0802522769440139e+07    6.1423480111913809e-01    7.9053831128667407e-01    7.1548131524780478e-01    3.9403195487296898e-05    2.7027513474668774e-01    2.4186593137132521e-03    7.4482264161221477e-04    6.6459175941634913e-03    
164     1.3212250835181489e+01    7.8667430993018428e-02    2.7498188164586774e+00    1.3864504830136620e-01    2.3182467740056266e+14    2.8570240126154215e+15    1.1899500120818410e+17    1.0634030073937541e+07    6.1423406338785447e-01    7.9275628065547044e-01    7.1548276128587285e-01    3.9339411658187936e-05    2.7027449219454230e-01    2.4230977262906577e-03    7.3964423566356290e-04    6.6459178854413065e-03    
165     1.3290857032833092e+01    7.8606197651602372e-02    2.7856949815680365e+00    1.3110210721207935e-01    2.1595338260982109e+14    2.8168507495025895e+15    1.2195707178977968e+17    1.0464593713321308e+07    6.1423336414464713e-01    7.9173232546978589e-01    7.1548416987859431e-01    3.9148090998492336e-05    2.7027391678793516e-01    2.4269491006832142e-03    7.3515075359658168e-04    6.6459181276611237e-03    
166     1.3369103371618413e+01    7.8246338785321612e-02    2.8220857686177574e+00    1.2382382695179710e-01    2.0085409385535716e+14    2.7761707733329050e+15    1.2504431867332371e+17    1.0293791566966828e+07    6.1423273887087382e-01    7.8977525365565093e-01    7.1548545942692177e-01    3.8872654965186175e-05    2.7027343105111856e-01    2.4301194970998744e-03    7.3145179030159406e-04    6.6459183190617412e-03    
167     1.3447709057970693e+01    7.8605686352279491e-02    2.8606854347234396e+00    1.1677451281506998e-01    1.8643976936960200e+14    2.7347554427868395e+15    1.2827793820974083e+17    1.0120748886994425e+07    6.1423217881725978e-01    7.8733530822305464e-01    7.1548664109302029e-01    3.8532053311524686e-05    2.7027302387585672e-01    2.4327229453834425e-03    7.2841430192353547e-04    6.6459184699728599e-03    
168     1.3525983480371687e+01    7.8274422400994581e-02    2.8999120232686826e+00    1.0995609846777728e-01    1.7270383004124319e+14    2.6925914670400775e+15    1.3166621351875478e+17    9.9454668604966402e+06    6.1423171636569540e-01    7.9139880932484785e-01    7.1548762679066835e-01    3.8216190218568125e-05    2.7027269707905649e-01    2.4347812583563702e-03    7.2601283593423768e-04    6.6459185852348187e-03    
169     1.3604579093049399e+01    7.8595612677711202e-02    2.9398656881249763e+00    1.0336130618934447e-01    1.5962115357579359e+14    2.6496070925585410e+15    1.3522291645694165e+17    9.7677054233494233e+06    6.1423122839838928e-01    7.8264002033372226e-01    7.1548871092034327e-01    3.7723778900073770e-05    2.7027240589664636e-01    2.4365845459108624e-03    7.2390891659669882e-04    6.6459186810717335e-03    
170     1.3682968691234084e+01    7.8389598184685383e-02    2.9817189913742537e+00    9.6987120405382557e-02    1.4717432874070119e+14    2.6057242583493570e+15    1.3895942968495968e+17    9.5872604183447938e+06    6.1423089116638208e-01    7.9396847485586475e-01    7.1548945156213350e-01    3.7415436055859701e-05    2.7027219240049150e-01    2.4378974137862787e-03    7.2237717776282438e-04    6.6459187492384688e-03    
171     1.3761563402058066e+01    7.8594710823981728e-02    3.0255295318860207e+00    9.0833669493267835e-02    1.3535323444057495e+14    2.5609020060928115e+15    1.4288758243977875e+17    9.4040455961835124e+06    6.1423052452599269e-01    7.9350236401182450e-01    7.1549028953871030e-01    3.6961101006727831e-05    2.7027200175582594e-01    2.4390554377192162e-03    7.2102609995287111e-04    6.6459188062535368e-03    
172     1.3840048402213604e+01    7.8485000155538387e-02    3.0707932948988632e+00    8.4893631888272258e-02    1.2413238130023281e+14    2.5150094277825020e+15    1.4702311380989050e+17    9.2176759665004518e+06    6.1423015630095090e-01    7.8429016614328706e-01    7.1549115463433033e-01    3.6419180279332700e-05    2.7027184036300334e-01    2.4400261642415415e-03    7.1989354588954059e-04    6.6459188517247279e-03    
173     1.3918948026462626e+01    7.8899624249022082e-02    3.1178663479992967e+00    7.9159411029355767e-02    1.1348863880155480e+14    2.4679452703085040e+15    1.5138831194556483e+17    9.0278060947577432e+06    6.1422991194655763e-01    7.9843058246308596e-01    7.1549172267641903e-01    3.6081854055992583e-05    2.7027172495036822e-01    2.4407180073586017e-03    7.1908636789577121e-04    6.6459188833710488e-03    
174     1.3997230224965119e+01    7.8282198502492406e-02    3.1664767696537202e+00    7.3644500355601106e-02    1.0343575296135295e+14    2.4197263039253490e+15    1.5598624791297162e+17    8.8346753990957625e+06    6.1422959426299095e-01    7.8697774944607868e-01    7.1549249336578691e-01    3.5525517290045512e-05    2.7027161710917352e-01    2.4413570963459862e-03    7.1834074011216126e-04    6.6459189107596107e-03    
175     1.4075667694830527e+01    7.8437469865408005e-02    3.2165911770960398e+00    6.8351339832864441e-02    9.3967312439550094e+13    2.3703263615480425e+15    1.6083027764803670e+17    8.6382832057774309e+06    6.1422936176945431e-01    7.9229958129429512e-01    7.1549305788795414e-01    3.5116633673411148e-05    2.7027153864976006e-01    2.4418201855799350e-03    7.1780045252343853e-04    6.6459189299776676e-03    
176     1.4154694202898389e+01    7.9026508067862267e-02    3.2702352712214235e+00    6.3237135693415658e-02    8.4997585840126688e+13    2.3192533727771540e+15    1.6598104242200224e+17    8.4368087861686759e+06    6.1422914151659747e-01    7.9680496614068730e-01    7.1549360026560171e-01    3.4701541870803292e-05    2.7027147426677112e-01    2.4421976139283089e-03    7.1736010636705015e-04    6.6459189449299804e-03    
177     1.4233201594853231e+01    7.8507391954842021e-02    3.3264415717940978e+00    5.8334555707189699e-02    7.6572610774388719e+13    2.2666369570098760e+15    1.7142160468367760e+17    8.2310785802615033e+06    6.1422888264722897e-01    7.7966182385630345e-01    7.1549425243078368e-01    3.4159781595798956e-05    2.7027141809347671e-01    2.4425230126860027e-03    7.1698046388901670e-04    6.6459189570374820e-03    
178     1.4311422736103367e+01    7.8221141250136128e-02    3.3847451824142722e+00    5.3646898537386425e-02    6.8689728305564703e+13    2.2125194520074320e+15    1.7717729811877334e+17    8.0212412472980255e+06    6.1422873523050636e-01    7.9828779648690473e-01    7.1549462011211529e-01    3.3864930608086373e-05    2.7027138103411574e-01    2.4427376444531722e-03    7.1673005331246008e-04    6.6459189648639758e-03    
179     1.4389728489879818e+01    7.8305753776451326e-02    3.4461275866269649e+00    4.9165058032361791e-02    6.1320553846331000e+13    2.1566198520356178e+15    1.8327287182266352e+17    7.8065194212672934e+06    6.1422853978525993e-01    7.9239830055443472e-01    7.1549511898596896e-01    3.3432123308651275e-05    2.7027134718053542e-01    2.4429309272401634e-03    7.1650455096451909e-04    6.6459189714504164e-03    
180     1.4468051414094690e+01    7.8322924214871747e-02    3.5114787020233997e+00    4.4870746239619154e-02    5.4425409789327180e+13    2.0985598261312328e+15    1.8976081431300790e+17    7.5856672703656396e+06    6.1422836402074232e-01    7.8777813422111476e-01    7.1549557081307247e-01    3.3031199721546880e-05    2.7027132097713918e-01    2.4430791315704107e-03    7.1633164170352643e-04    6.6459189762607370e-03    
181     1.4546674553860230e+01    7.8623139765539918e-02    3.5803133856429983e+00    4.0756136287277853e-02    4.7983790979447711e+13    2.0380407545617370e+15    1.9669180668452646e+17    7.3577575565389730e+06    6.1422821829008112e-01    7.9196805576727058e-01    7.1549594694605334e-01    3.2693247067846623e-05    2.7027130124104914e-01    2.4431897995662007e-03    7.1620252603570857e-04    6.6459189796962363e-03    
182     1.4625127212869048e+01    7.8452659008817704e-02    3.6535540093358105e+00    3.6827288023934715e-02    4.1995985421666977e+13    1.9748645195329060e+15    2.0409105163872870e+17    7.1223829711410869e+06    6.1422807251624367e-01    7.9017521887931808e-01    7.1549632600614377e-01    3.2344835638271138e-05    2.7027128529836325e-01    2.4432780373556616e-03    7.1609957968135033e-04    6.6459189822866919e-03    
183     1.4703397197436182e+01    7.8269984567134188e-02    3.7301336680946675e+00    3.3089737515512231e-02    3.6461178000104586e+13    1.9088591044512780e+15    2.1198812192044173e+17    6.8791867575973636e+06    6.1422794492449195e-01    7.9272666200368458e-01    7.1549665916146055e-01    3.2034830592915964e-05    2.7027127318552191e-01    2.4433442633245645e-03    7.1602231443382628e-04    6.6459189841348524e-03    
184     1.4781888635044240e+01    7.8491437608057879e-02    3.8120783369737570e+00    2.9533416802321584e-02    3.1354421747142949e+13    1.8394712396139605e+15    2.2043949220283926e+17    6.6265448223996358e+06    6.1422781389254377e-01    7.8547196854166501e-01    7.1549700328695398e-01    3.1709137447661641e-05    2.7027126346318636e-01    2.4433965244277760e-03    7.1596134194599321e-04    6.6459189855071401e-03    
185     1.4860203654048631e+01    7.8315019004390862e-02    3.9019054799637409e+00    2.6161167858518124e-02    2.6660476155464551e+13    1.7654973247658370e+15    2.2933342450995216e+17    6.3618479075032808e+06    6.1422770105539615e-01    7.8355426478218448e-01    7.1549730045828686e-01    3.1425611021833402e-05    2.7027125621858972e-01    2.4434349270103196e-03    7.1591653809523691e-04    6.6459189864646164e-03    
186     1.4938695440109274e+01    7.8491786060643776e-02    3.9977703519100634e+00    2.2952410992185861e-02    2.2366657923795391e+13    1.6877734421227842e+15    2.3909849724710230e+17    6.0855838452232284e+06    6.1422761058937869e-01    7.9456343939419283e-01    7.1549753909535763e-01    3.1196891209891290e-05    2.7027125092004772e-01    2.4434626398038644e-03    7.1588420592708893e-04    6.6459189871225311e-03    
187     1.5016997845712920e+01    7.8302405603645653e-02    4.1036304887249901e+00    1.9913953522853821e-02    1.8462729192783062e+13    1.6048334298918202e+15    2.4964457104360102e+17    5.7944042513916884e+06    6.1422751275117837e-01    7.9298450787729591e-01    7.1549779819042425e-01    3.0945785627068706e-05    2.7027124660775670e-01    2.4434847033280443e-03    7.1585846472016653e-04    6.6459189876124942e-03    
188     1.5095349043952266e+01    7.8351198239346331e-02    4.2180488161971672e+00    1.7044854187914724e-02    1.4939890010326498e+13    1.5157050055576070e+15    2.6104672875851312e+17    5.4854416948573729e+06    6.1422742545783426e-01    7.9408732889740596e-01    7.1549802981913668e-01    3.0720046147832731e-05    2.7027124340046049e-01    2.4435007952041308e-03    7.1583969057015598e-04    6.6459189879491398e-03    
189     1.5173786587464269e+01    7.8437543512002605e-02    4.3468859112539118e+00    1.4334871180081870e-02    1.1779838972179621e+13    1.4188221449478278e+15    2.7344329370843472e+17    5.1537598892618353e+06    6.1422734512824384e-01    7.9537806736585148e-01    7.1549824335413215e-01    3.0510888322381194e-05    2.7027124099304128e-01    2.4435126138859383e-03    7.1582590190489518e-04    6.6459189881813334e-03    
190     1.5251964489742379e+01    7.8177902278110167e-02    4.4913379303417544e+00    1.1784241033773566e-02    8.9787463581255020e+12    1.3124191157330545e+15    2.8695025386466362e+17    4.7937689146754090e+06    6.1422726897678326e-01    7.9318586748967412e-01    7.1549844611001046e-01    3.0311390274900242e-05    2.7027123918184853e-01    2.4435212938289270e-03    7.1581577516511652e-04    6.6459189883408976e-03    
191     1.5330119211384620e+01    7.8154721642240688e-02    4.6574669018424757e+00    9.3884387825951977e-03    6.5295247138791191e+12    1.1937664355019248e+15    3.0173856545431200e+17    4.3964483541405220e+06    6.1422720168415934e-01    7.9420057321156967e-01    7.1549862547790910e-01    3.0134358453635226e-05    2.7027123786919166e-01    2.4435274344337416e-03    7.1580861103363879e-04    6.6459189884466334e-03    
192     1.5408672756394990e+01    7.8553545010370485e-02    4.8557355072103938e+00    7.1255608393005106e-03    4.4136188815630938e+12    1.0575010973244396e+15    3.1817046070196058e+17    3.9434907322171861e+06    6.1422714315619187e-01    8.0147449648223201e-01    7.1549878161698099e-01    2.9979886730878749e-05    2.7027123692207333e-01    2.4435317558690445e-03    7.1580356929816112e-04    6.6459189885163016e-03    
193     1.5486907980840357e+01    7.8235224445366569e-02    5.1059870908651854e+00    4.9851517202088866e-03    2.6341544619816455e+12    8.9431435171905162e+14    3.3636932573904205e+17    3.4025711429430428e+06    6.1422708549846072e-01    7.9660064017578547e-01    7.1549893559385880e-01    2.9827112614509668e-05    2.7027123622950044e-01    2.4435348170368139e-03    7.1579999789580769e-04    6.6459189885619578e-03    
194     1.5565240167459152e+01    7.8332186618794708e-02    5.4544791031802937e+00    2.9032387441729523e-03    1.1924249928885886e+12    6.8486381116885238e+14    3.6075231397076410e+17    2.6954350727989916e+06    6.1422703285353120e-01    7.9449399536521159e-01    7.1549907626601206e-01    2.9687311754098735e-05    2.7027123572166073e-01    2.4435369977791328e-03    7.1579745366993366e-04    6.6459189885922608e-03    
195     1.5626959304713830e+01    6.1719137254678813e-02    6.1481674016109142e+00    6.1390433308629885e-04    1.4188107096894128e+11    3.8111803320300125e+14    5.5659094713959936e+17    1.5376644085337440e+06    6.1422699061134489e-01    7.9381885797732077e-01    7.1549918919447952e-01    2.9574934128530687e-05    2.7027123539657499e-01    2.4435383523288890e-03    7.1579587334657548e-04    6.6459189886097537e-03    
