# 12-09-2025 15:49:25
# star_mass = 15.6269569279461766
# num_shells = 143
# element_names = h1, he3, he4, c12, n14, o16
id      mass                      dm                        radius                    density                   pressure                  e_thermal                 buoyancy                  temperature               mean_mu                   passive_scalar            h1                        he3                       he4                       c12                       n14                       o16                       
68      7.3913379744499927e+00    1.3508662231596702e-01    1.3558286353615143e+00    1.8475705471373987e+00    5.3700068162128660e+15    4.8611958769217980e+15    3.4769604538673524e+16    2.2245433101113442e+07    7.1905908326655577e-01    7.0616882627149369e-01    5.2325396932739210e-01    1.5396853345975981e-05    4.6278579420927368e-01    7.7484690067329770e-04    6.3955353143411693e-03    2.3797101344424638e-03    
69      7.5299227362220646e+00    1.3858476177207191e-01    1.3721607646722878e+00    1.7755876627502101e+00    5.1054840318803280e+15    4.8107490537473530e+15    3.5351173691188704e+16    2.1984469351859801e+07    7.1863105009729056e-01    7.0370700482208992e-01    5.2392479078821486e-01    1.5545035129614161e-05    4.6211425414438861e-01    7.8257898713494944e-04    6.3735008233143792e-03    2.3945829612861216e-03    
70      7.6813575409177517e+00    1.5143480469568704e-01    1.3926260557304531e+00    1.7010918514197559e+00    4.8354278680502000e+15    4.7591078936458640e+15    3.6023851968767436e+16    2.1723985808154006e+07    7.1894614480486063e-01    7.0552473210786537e-01    5.2343078100593654e-01    1.5416678688806462e-05    4.6260937361968724e-01    7.8023095363690960e-04    6.3858489241986277e-03    2.3836015573205577e-03    
71      7.7999672974590135e+00    1.1860975654126182e-01    1.4109131438388467e+00    1.6327574738516182e+00    4.5963898090865080e+15    4.6813737270711420e+15    3.6046485343561960e+16    2.1093919213115111e+07    6.9894206978245432e-01    5.8899231009881026e-01    5.5567317717376841e-01    2.1461772533286843e-05    4.3031763533891293e-01    1.0495046580541118e-03    5.4544644802070460e-03    3.0890093159927526e-03    
72      7.8597926623651873e+00    5.9825364906173739e-02    1.4234432014580163e+00    1.5830261156715675e+00    4.4406407148374600e+15    4.6184393022972860e+15    3.5788726946073504e+16    2.0360825044736627e+07    6.6877238183658205e-01    4.1082792748314090e-01    6.0794838493823400e-01    3.0773832723440914e-05    3.7796462329448488e-01    1.4536663566255517e-03    4.0319749784679297e-03    4.1758293389326665e-03    
73      7.9474385188843657e+00    8.7645856519178444e-02    1.4325841976090559e+00    1.5412259990471584e+00    4.3144757662950095e+15    4.6164896518102370e+15    3.6500447189016472e+16    2.0307306863440003e+07    6.6972933192301209e-01    4.3394916020103708e-01    6.0621733863438310e-01    2.9354761119431075e-05    3.7970358576212998e-01    1.3982682535865442e-03    4.2067168642229849e-03    4.0499884640265316e-03    
74      8.0236794105814120e+00    7.6240891697046287e-02    1.4481514490829275e+00    1.4956679617285871e+00    4.1775489414684220e+15    4.6092367238091770e+15    3.7214435795304688e+16    2.0181651819216564e+07    6.6763083726815375e-01    4.3919696668561048e-01    6.1001781119136167e-01    2.8745490407773679e-05    3.7590356056840218e-01    1.3867793039776398e-03    4.2323910610830807e-03    4.0359651242363685e-03    
75      8.1658473542994674e+00    1.4216794371805541e-01    1.4637351729221539e+00    1.4361502371812160e+00    3.9996097404127320e+15    4.6013548284501630e+15    3.8235242732066296e+16    2.0029254171276540e+07    6.6551245723828079e-01    4.5273273165537048e-01    6.1387840840765528e-01    2.7559221287009843e-05    3.7204557678562639e-01    1.3559881643777111e-03    4.3142272042633366e-03    3.9834929562588463e-03    
76      8.2198638410116107e+00    5.4016486712143319e-02    1.4793847987751167e+00    1.3842983759631413e+00    3.8455175302114180e+15    4.5889963182151750e+15    3.9069355290322328e+16    1.9824142445185646e+07    6.6021610661027519e-01    4.3784320159099871e-01    6.2364077790412964e-01    2.7738974925331726e-05    3.6227452169412749e-01    1.3923879832237679e-03    4.1697534039180527e-03    4.1000727791444310e-03    
77      8.3352951422762622e+00    1.1543130126465151e-01    1.4931446969472026e+00    1.3400897621553325e+00    3.7154069544172670e+15    4.5856858655096970e+15    3.9965378495550536e+16    1.9720321202385902e+07    6.5905233480350889e-01    4.5692996769431021e-01    6.2580636361442388e-01    2.6399099182651410e-05    3.6011254303396367e-01    1.3474338737060588e-03    4.2905165468414023e-03    4.0219965713508866e-03    
78      8.4607975877110633e+00    1.2550244543480105e-01    1.5135103584581331e+00    1.2794192245285005e+00    3.5365928948072775e+15    4.5774383096978510e+15    4.1215158225117192e+16    1.9540827443285692e+07    6.5597479977437001e-01    4.7338239107651703e-01    6.3157125848031948e-01    2.5048949172837097e-05    3.5434723179407623e-01    1.3085419384590187e-03    4.3688987277385547e-03    3.9842728497025770e-03    
79      8.5478708763984788e+00    8.7073288687415484e-02    1.5279579913463737e+00    1.2277070360731015e+00    3.3847088619162870e+15    4.5686922417055500e+15    4.2327723260178376e+16    1.9364680282144912e+07    6.5236193981292590e-01    4.8155170825175370e-01    6.3840884476224080e-01    2.4194261293943797e-05    3.4750508929828644e-01    1.2890442943275602e-03    4.3765169184823557e-03    4.0015632048373195e-03    
80      8.6725148606389038e+00    1.2464398424042500e-01    1.5461426611393130e+00    1.1776422102810840e+00    3.2379931617367640e+15    4.5600399936751800e+15    4.3485914271510600e+16    1.9190835946742240e+07    6.4886907716908804e-01    4.9336734064863025e-01    6.4509202557102829e-01    2.3254047577227732e-05    3.4081615208200727e-01    1.2605511286220301e-03    4.3961246233353143e-03    4.0171452868984570e-03    
81      8.8263277805532834e+00    1.5381291991437962e-01    1.5655871109407045e+00    1.1142503053686634e+00    3.0526616938225520e+15    4.5475875126258770e+15    4.5053926959867904e+16    1.8953189698347040e+07    6.4384483032528927e-01    5.0744989412952080e-01    6.5483325213402677e-01    2.2189985095601659e-05    3.3106214887207747e-01    1.2261819578333851e-03    4.3794343892841403e-03    4.0820454011513303e-03    
82      8.9702287987872857e+00    1.4390101823400236e-01    1.5947362311027162e+00    1.0495713429038567e+00    2.8640576489188145e+15    4.5334380064355890e+15    4.6799199227948416e+16    1.8694828313617926e+07    6.3827620037603805e-01    5.2658798600215395e-01    6.6581046350232398e-01    2.1050746992835494e-05    3.2006380332013540e-01    1.1791545132186557e-03    4.3332511411510169e-03    4.1975295156469030e-03    
83      9.0646568237066578e+00    9.4428024919372078e-02    1.6134964271964964e+00    1.0000881104515287e+00    2.7199796136768535e+15    4.5200598492332360e+15    4.8213743255515168e+16    1.8472507259265888e+07    6.3307143396444876e-01    5.2962380975655898e-01    6.7624630443978628e-01    2.0688344755435936e-05    3.0959987296497155e-01    1.1705755830226628e-03    4.1541059053708659e-03    4.4137055015617301e-03    
84      9.1889685488101449e+00    1.2431172510348709e-01    1.6362380755837809e+00    9.5612349075489855e-01    2.5923658115906240e+15    4.5082544042587490e+15    4.9586068922003824e+16    1.8274450859924741e+07    6.2860295962428148e-01    5.4827441564400836e-01    6.8534615959261080e-01    1.9890603742138200e-05    3.0046435263944871e-01    1.1240908521154562e-03    4.0073298815053735e-03    4.6434291700461847e-03    
85      9.3100513709350636e+00    1.2108282212491872e-01    1.6593092665593572e+00    9.0870416098112194e-01    2.4550649601210960e+15    4.4935011063574605e+15    5.1149155804507800e+16    1.8040048438139979e+07    6.2295791016836566e-01    5.5922136068698258e-01    6.9703216608940977e-01    1.9445850993248547e-05    2.8871398058678471e-01    1.0950371756502340e-03    3.6214496329609294e-03    5.1231734036696610e-03    
86      9.4212648284682086e+00    1.1121345753314493e-01    1.6844714973925803e+00    8.6522189514278469e-01    2.3304910888914145e+15    4.4802329797524990e+15    5.2699262917554536e+16    1.7810503230643809e+07    6.1696830399349034e-01    5.6672189671895479e-01    7.0967507989884326e-01    1.9217874672801075e-05    2.7595197530775684e-01    1.0722921546873006e-03    2.8392852271365665e-03    6.0474022763718832e-03    
87      9.5272421362868638e+00    1.0597730781865522e-01    1.7035350192266463e+00    8.2948015066604541e-01    2.2183555021050740e+15    4.4500672306513520e+15    5.3867028117458328e+16    1.7608838950570859e+07    6.1462798408739328e-01    7.8637202296103814e-01    7.1470580839497078e-01    1.2773204784839737e-05    2.7076892214221776e-01    5.3700132551809669e-04    2.9769117867678757e-03    6.6038358852092780e-03    
88      9.6410206759940316e+00    1.1377853970716778e-01    1.7257116808227713e+00    7.9729157884883306e-01    2.1094177191654688e+15    4.4044491665383670e+15    5.4778669038774720e+16    1.7409327597417966e+07    6.1460840578179965e-01    7.8916106978638489e-01    7.1474805326255653e-01    1.3026895625864790e-05    2.7072480078000416e-01    5.2994349932584939e-04    2.9820204213754065e-03    6.6074078805808132e-03    
89      9.7937778483242628e+00    1.5275717233023123e-01    1.7521987873274214e+00    7.5933642516474409e-01    1.9826412588009170e+15    4.3492804523036860e+15    5.5930528560844752e+16    1.7167646286891297e+07    6.1459465607577701e-01    7.9366437300420667e-01    7.1477788537907538e-01    1.3354730225542261e-05    2.7069255570795747e-01    5.1868695964048554e-04    2.9936898341438147e-03    6.6090801284259815e-03    
90      9.8393402000167782e+00    4.5562351692515435e-02    1.7706515414744819e+00    7.3211318729669161e-01    1.8927467396998555e+15    4.3084070010552700e+15    5.6808150030660064e+16    1.6988758931301929e+07    6.1458053132950230e-01    7.8466836894613012e-01    7.1480735405978191e-01    1.3962745643309193e-05    2.7066588433757061e-01    5.4026579903849190e-04    2.9671764890441209e-03    6.6106093083901970e-03    
91      9.9770692016434825e+00    1.3772900162670432e-01    1.7910972161256495e+00    7.0729493425584522e-01    1.8117573234778990e+15    4.2706750666963670e+15    5.7659081385553920e+16    1.6822848539957702e+07    6.1457487331287763e-01    7.8922103141614153e-01    7.1481983055847420e-01    1.4201066544228224e-05    2.7065122590711055e-01    5.2902214890817125e-04    2.9798063966142967e-03    6.6111666618170846e-03    
92      1.0060536172130705e+01    8.3466970487222625e-02    1.8139649221901939e+00    6.7830788853398727e-01    1.7181002321920560e+15    4.2252626586444395e+15    5.8707653273182992e+16    1.6623444351428915e+07    6.1456570669185995e-01    7.8868846531131642e-01    7.1483937630093575e-01    1.4677732050822025e-05    2.7063126075533661e-01    5.3011675354371350e-04    2.9776531124890838e-03    6.6121680851128012e-03    
93      1.0193735643058810e+01    1.3319947092810480e-01    1.8367397478497001e+00    6.5056218702719859e-01    1.6295894196729262e+15    4.1808493107851470e+15    5.9781259366340704e+16    1.6427814248936137e+07    6.1455952417995374e-01    7.9031620137672631e-01    7.1485268867820695e-01    1.5130514777626573e-05    2.7061676848663885e-01    5.2613757337378821e-04    2.9818481053220593e-03    6.6126793811492942e-03    
94      1.0283001770473458e+01    8.9266127414648011e-02    1.8619515815254977e+00    6.2299139780581003e-01    1.5426323849268198e+15    4.1353149899278035e+15    6.0915965320222448e+16    1.6227394730711261e+07    6.1455325827157592e-01    7.9107173056390090e-01    7.1486608021927878e-01    1.5655928050316102e-05    2.7060254598957434e-01    5.2472016623793054e-04    2.9830165895985972e-03    6.6132338467286824e-03    
95      1.0438435358954855e+01    1.5543358848139732e-01    1.8825920606625992e+00    5.9343687996030747e-01    1.4506920181173180e+15    4.0852836264989245e+15    6.2224813841086072e+16    1.6006451170694256e+07    6.1454557528906362e-01    7.8750989308532304e-01    7.1488207387415914e-01    1.6380410793565579e-05    2.7058747994231241e-01    5.3510948217879784e-04    2.9703394849349110e-03    6.6138695450898297e-03    
96      1.0517837423565229e+01    7.9402064610373913e-02    1.9150319170976799e+00    5.6610703142463947e-01    1.3667177338863028e+15    4.0372555946704600e+15    6.3520500342621264e+16    1.5794766928225538e+07    6.1454070919206039e-01    7.8932999613877086e-01    7.1489240671067023e-01    1.7001882307082513e-05    2.7057641226459767e-01    5.3468582532765910e-04    2.9705344297568052e-03    6.6142116268091810e-03    
97      1.0612379533301132e+01    9.4542109735902713e-02    1.9318937858559462e+00    5.4634054617499850e-01    1.3067180890421892e+15    4.0016973566167125e+15    6.4520831154789840e+16    1.5637641398577930e+07    6.1453623672759161e-01    7.8759347114411959e-01    7.1490157797790355e-01    1.7559668878139168e-05    2.7056819937201881e-01    5.4400448453302466e-04    2.9594040201893815e-03    6.6145072159457521e-03    
98      1.0724023223382884e+01    1.1164369008175257e-01    1.9561124880064147e+00    5.2349714355980448e-01    1.2381239823710505e+15    3.9595277890379830e+15    6.5747394256905712e+16    1.5451197936389489e+07    6.1453266897010295e-01    7.9015440547363602e-01    7.1490898465035746e-01    1.8166532276858510e-05    2.7056079051878906e-01    5.4774949397602397e-04    2.9548984431834102e-03    6.6146631008857258e-03    
99      1.0807226644290738e+01    8.3203420907853598e-02    1.9808527953017494e+00    5.0251729776522891e-01    1.1758256024697045e+15    3.9196120633144030e+15    6.6945241219557608e+16    1.5274760526569070e+07    6.1452655976359682e-01    7.8500626912762017e-01    7.1492111382283552e-01    1.8914707032479752e-05    2.7055196455034219e-01    5.7234296635176585e-04    2.9258733258133839e-03    6.6150433670933316e-03    
100     1.0925030058159203e+01    1.1780341386846516e-01    2.0035236540640078e+00    4.8139308624886701e-01    1.1138377094307168e+15    3.8783730475837880e+15    6.8232359707707080e+16    1.5092218854652949e+07    6.1452393354776391e-01    7.9058674358474956e-01    7.1492642925939232e-01    1.9535209100584895e-05    2.7054697826695950e-01    5.7803670629005583e-04    2.9192355193189004e-03    6.6150377784074043e-03    
101     1.1030498812808331e+01    1.0546875464912731e-01    2.0311413138017222e+00    4.5867456814706886e-01    1.0479716624738648e+15    3.8325228013126175e+15    6.9712516954328760e+16    1.4889344502109082e+07    6.1451757674211349e-01    7.8726795440238573e-01    7.1493879373313651e-01    2.0429554130850621e-05    2.7053908770778956e-01    6.1046319124201517e-04    2.8811515383295305e-03    6.6153270148402591e-03    
102     1.1126466955604528e+01    9.5968142796197142e-02    2.0583422358837193e+00    4.3875080954760859e-01    9.9092450677088150e+14    3.7909894993140140e+15    7.1103689821489048e+16    1.4705576736365652e+07    6.1451318761926399e-01    7.8845658638293870e-01    7.1494724669174492e-01    2.1213723080708158e-05    2.7053381033952617e-01    6.3429062878424540e-04    2.8532724991288953e-03    6.6154188572037200e-03    
103     1.1250953459292765e+01    1.2448650368823699e-01    2.0889521540926399e+00    4.1757955556425902e-01    9.3107832524556812e+14    3.7454548430932630e+15    7.2690973646034432e+16    1.4503944504127147e+07    6.1450786028713733e-01    7.8994537015815169e-01    7.1495736886343531e-01    2.2120296195328323e-05    2.7052831196997906e-01    6.6755719084703484e-04    2.8143631477877246e-03    6.6155312712242020e-03    
104     1.1356439056970258e+01    1.0548559767749310e-01    2.1172144827809452e+00    3.9623714772362467e-01    8.7154238307409525e+14    3.6977674758742370e+15    7.4414623370593792e+16    1.4293001102083694e+07    6.1450085296592394e-01    7.8776324656551511e-01    7.1497060242512156e-01    2.3159429620616748e-05    2.7052186299996828e-01    7.1467828629546612e-04    2.7591800007800878e-03    6.6157695976826417e-03    
105     1.1449659736661911e+01    9.3220679691652819e-02    2.1453918432055592e+00    3.7831894639502173e-01    8.2227384356452988e+14    3.6565180027375200e+15    7.5974509252495888e+16    1.4109334231368965e+07    6.1442253885651055e-01    7.8642547425744302e-01    7.1512506920478136e-01    2.4101555799800523e-05    2.7043204620371536e-01    1.1178019430784572e-03    2.2777029020548956e-03    6.6285309300388867e-03    
106     1.1577640590915621e+01    1.2798085425371042e-01    2.1728183636557858e+00    3.5893701988936749e-01    7.6970167512831762e+14    3.6104439249270250e+15    7.7793597249968384e+16    1.3903721570915818e+07    6.1431261491734590e-01    7.8884289167076205e-01    7.1534103131706506e-01    2.5185107843635176e-05    2.7031186038683208e-01    1.7119280050621249e-03    1.5694276895377014e-03    6.6458202331279390e-03    
107     1.1646757296263196e+01    6.9116705347575191e-02    2.2005282316158423e+00    3.4229169616166855e-01    7.2503482877813312e+14    3.5689378890840050e+15    7.9466851582446784e+16    1.3720548129466422e+07    6.1430100316458591e-01    7.8778847447521549e-01    7.1536199112526888e-01    2.6208384077825419e-05    2.7030838670558183e-01    1.8230004478190474e-03    1.4398244778863034e-03    6.6458415988347704e-03    
108     1.1745883826334754e+01    9.9126530071558250e-02    2.2268334045478482e+00    3.2841859136657875e-01    6.8826157497147888e+14    3.5333447475758330e+15    8.0960202049605888e+16    1.3563281772735737e+07    6.1429229015281361e-01    7.8864715738345637e-01    7.1537769602453649e-01    2.7108347658491841e-05    2.7030565539164109e-01    1.9062524657330799e-03    1.3426846224899088e-03    6.6458558874095590e-03    
109     1.1901855821670841e+01    1.5597199533608652e-01    2.2616526844991718e+00    3.0802742811219014e-01    6.3495247013106838e+14    3.4790094524602280e+15    8.3334038176020496e+16    1.3323327459583292e+07    6.1428052772594588e-01    7.8694143537323991e-01    7.1539888478977576e-01    2.8552447794966645e-05    2.7030159349696192e-01    2.0176910901131368e-03    1.2126579514095961e-03    6.6458729634132378e-03    
110     1.2006341667694246e+01    1.0448584602340460e-01    2.2985588685891707e+00    2.8815084617046716e-01    5.8381115334435275e+14    3.4230494115997400e+15    8.5870165416572000e+16    1.3077300122669183e+07    6.1427071396604582e-01    7.9169264650014259e-01    7.1541650848078675e-01    3.0087135399576098e-05    2.7029788022203866e-01    2.1103713387159388e-03    1.1045197628451297e-03    6.6458857996826506e-03    
111     1.2150305100112472e+01    1.4396343241822684e-01    2.3407974849711373e+00    2.6984507760565080e-01    5.3751658833169894e+14    3.3689201072904180e+15    8.8444552274564400e+16    1.2839635971209198e+07    6.1426224637152482e-01    7.7788376668795134e-01    7.1543177013280768e-01    3.1595157759074140e-05    2.7029398631917367e-01    2.1876330214934390e-03    1.0143729038613631e-03    6.6458952043734493e-03    
112     1.2216299235526384e+01    6.5994135413911081e-02    2.3736448450496730e+00    2.5508723329095229e-01    5.0066455228673150e+14    3.3223079859413990e+15    9.0681049409825536e+16    1.2637267925458910e+07    6.1425703851763735e-01    7.8520824392344024e-01    7.1544106341765268e-01    3.2886404708892833e-05    2.7029142524940014e-01    2.2357779659319499e-03    9.5819893432062993e-04    6.6459007674543732e-03    
113     1.2343121395280756e+01    1.2682215975437217e-01    2.4040936723204211e+00    2.4181419214962915e-01    4.6810602474806275e+14    3.2795772862056930e+15    9.2894608408074672e+16    1.2450028288664551e+07    6.1425295830985738e-01    7.9123331757732540e-01    7.1544833109481720e-01    3.4086998565772346e-05    2.7028912463989457e-01    2.2727869068248068e-03    9.1501836951543916e-04    6.6459047298507564e-03    
114     1.2469136028778820e+01    1.2601463349806430e-01    2.4459189261640812e+00    2.2511937835504084e-01    4.2777255392179894e+14    3.2229246057247265e+15    9.5933000000261616e+16    1.2202866960317617e+07    6.1424812370933435e-01    7.8679428804722518e-01    7.1545699869697355e-01    3.5528811188940167e-05    2.7028602795548518e-01    2.3148664241990483e-03    8.6592194156568335e-04    6.6459089100562594e-03    
115     1.2569564829054444e+01    1.0042880027562440e-01    2.4896109414530505e+00    2.1079782516903819e-01    3.9376024323991119e+14    3.1715153013059775e+15    9.8805356808270624e+16    1.1979478043708216e+07    6.1424475836319481e-01    7.8903280439812296e-01    7.1546301233612575e-01    3.6723313610128745e-05    2.7028361281190416e-01    2.3436264234199845e-03    8.3236626266394655e-04    6.6459115917446030e-03    
116     1.2640808973900251e+01    7.1244144845806545e-02    2.5230266230359821e+00    2.0031906393144239e-01    3.6923653198374006e+14    3.1320666825646100e+15    1.0108813425667029e+17    1.1808627904108154e+07    6.1424261069137365e-01    7.9094071108679198e-01    7.1546686140163651e-01    3.7521308868975808e-05    2.7028193390366589e-01    2.3614365163345994e-03    8.1158644691703636e-04    6.6459131620454125e-03    
117     1.2761268504981237e+01    1.2045953108098573e-01    2.5574938270851111e+00    1.8892261188646881e-01    3.4295127593943962e+14    3.0874497630307950e+15    1.0378131799683064e+17    1.1615484080575690e+07    6.1424051186271089e-01    7.8901049601742834e-01    7.1547066715463281e-01    3.8218691747277995e-05    2.7028019419644500e-01    2.3780181253977455e-03    7.9224002634408516e-04    6.6459145449017333e-03    
118     1.2800730044489447e+01    3.9461539508209853e-02    2.5871776927245813e+00    1.7978423422493500e-01    3.2213364521837944e+14    3.0497714705229175e+15    1.0609951232743699e+17    1.1453494275559273e+07    6.1423896061433936e-01    7.8597507963016111e-01    7.1547350927684139e-01    3.8668832280074018e-05    2.7027886399650963e-01    2.3897912080592335e-03    7.7850393977667092e-04    6.6459154860015607e-03    
119     1.2923345228441272e+01    1.2261518395182591e-01    2.6232380757789771e+00    1.7071000331163608e-01    3.0175342180716894e+14    3.0111257004865080e+15    1.0858809442239368e+17    1.1287109454298893e+07    6.1423773464874154e-01    7.9080049615584980e-01    7.1547575152261855e-01    3.9065327788101471e-05    2.7027775533360093e-01    2.3989722071713500e-03    7.6779215715077058e-04    6.6459161911388096e-03    
120     1.3026809921333134e+01    1.0346469289186189e-01    2.6610026154801232e+00    1.5858327146959639e-01    2.7491521889134588e+14    2.9564152173720975e+15    1.1220338347837822e+17    1.1053181769153805e+07    6.1423616214153942e-01    7.9064614582707049e-01    7.1547870005346115e-01    3.9351527726484775e-05    2.7027634355256963e-01    2.4099105054876165e-03    7.5503010924230971e-04    6.6459169909813195e-03    
121     1.3142845543059176e+01    1.1603562172604143e-01    2.7010250763824555e+00    1.4728483996719283e-01    2.5033771467514100e+14    2.9017698081762935e+15    1.1591271735550542e+17    1.0821623450255573e+07    6.1423491247575990e-01    7.9117423530207420e-01    7.1548109777168478e-01    3.9410887510900943e-05    2.7027523085094907e-01    2.4179771732087190e-03    7.4561850802037986e-04    6.6459175480948832e-03    
122     1.3287552637899532e+01    1.4470709484035638e-01    2.7693878708783433e+00    1.3446688637703574e-01    2.2302152719485450e+14    2.8352520856632870e+15    1.2062142054360595e+17    1.0541605894077573e+07    6.1423367223365966e-01    7.9023418241588494e-01    7.1548355393554364e-01    3.9215427729872500e-05    2.7027417606933934e-01    2.4252130691589427e-03    7.3717621941543176e-04    6.6459180182814586e-03    
123     1.3389850094563304e+01    1.0229745666377177e-01    2.8261759652348930e+00    1.2298272270570081e-01    1.9912695816638491e+14    2.7714022611549610e+15    1.2542080755834883e+17    1.0273691047105614e+07    6.1423267651894409e-01    7.8900381280317178e-01    7.1548559173189663e-01    3.8831997690444679e-05    2.7027338670155820e-01    2.4304032982884510e-03    7.3112067450704758e-04    6.6459183355278813e-03    
124     1.3453264508221325e+01    6.3414413658021473e-02    2.8681166572964822e+00    1.1559788677840105e-01    1.8405231813714541e+14    2.7275913457925205e+15    1.2884069722018813e+17    1.0090989955924904e+07    6.1423211373817321e-01    7.8997250672952446e-01    7.1548677423275675e-01    3.8507736055992045e-05    2.7027297110472515e-01    2.4330592680744138e-03    7.2802190842211284e-04    6.6459184894341449e-03    
125     1.3554095368112181e+01    1.0083085989085561e-01    2.9146868385102422e+00    1.0847995442359286e-01    1.6976222877486119e+14    2.6832531239685060e+15    1.3244272855807974e+17    9.9065932443211731e+06    6.1423161172788188e-01    7.8960677412292257e-01    7.1548785806211979e-01    3.8114939524426351e-05    2.7027263319746453e-01    2.4351781093322191e-03    7.2554982448315214e-04    6.6459186065444490e-03    
126     1.3664173891652299e+01    1.1007852354011760e-01    2.9706044026984468e+00    9.9724813548525901e-02    1.5250177937691181e+14    2.6250000839364810e+15    1.3732491263145720e+17    9.6661332694298420e+06    6.1423104462546885e-01    7.9003677493410718e-01    7.1548911148828942e-01    3.7566799320577791e-05    2.7027228572256412e-01    2.4373250606918866e-03    7.2304494876759319e-04    6.6459187198350672e-03    
127     1.3766117816953360e+01    1.0194392530106100e-01    3.0258971576899665e+00    9.1342762684199816e-02    1.3632782744170984e+14    2.5648042746489310e+15    1.4255654370073235e+17    9.4197630279532671e+06    6.1423054876671446e-01    7.9139316132504689e-01    7.1549023623440222e-01    3.6983458061019462e-05    2.7027201711095633e-01    2.4389618814768294e-03    7.2113525298780890e-04    6.6459188015844150e-03    
128     1.3856623152988128e+01    9.0505336034768291e-02    3.0792197257474383e+00    8.4084897648091655e-02    1.2262184541849100e+14    2.5085963908616675e+15    1.4761939717959379e+17    9.1916262073239293e+06    6.1423013936188464e-01    7.8992931853545145e-01    7.1549119011478490e-01    3.6410066641194677e-05    2.7027182723760079e-01    2.4401056155843970e-03    7.1980084932212320e-04    6.6459188555351148e-03    
129     1.3985095242800423e+01    1.2847208981229485e-01    3.1361188456368154e+00    7.6171409919581823e-02    1.0802874078440128e+14    2.4424793946865575e+15    1.5385013035633827e+17    8.9250982354206815e+06    6.1422973730916752e-01    7.9058335089217213e-01    7.1549214672160877e-01    3.5774619631763847e-05    2.7027166618710563e-01    2.4410663035945258e-03    7.1868000919922599e-04    6.6459188983287237e-03    
130     1.4119438284529087e+01    1.3434304172866440e-01    3.2251507189506388e+00    6.7244104328137697e-02    9.2021261435189250e+13    2.3599171459525755e+15    1.6193630726286973e+17    8.5964174121554121e+06    6.1422931111302081e-01    7.9060523992545551e-01    7.1549318372478909e-01    3.5017147302669317e-05    2.7027152530424048e-01    2.4418982175390806e-03    7.1770941256437022e-04    6.6459189330329753e-03    
131     1.4218388280108005e+01    9.8949995578918148e-02    3.3213392688608314e+00    5.9840747175415474e-02    7.9145672730295750e+13    2.2833411836462580e+15    1.6970522609763738e+17    8.2959582512243288e+06    6.1422898608585452e-01    7.9330925311711431e-01    7.1549398929068797e-01    3.4385619460466419e-05    2.7027143713027474e-01    2.4424134171153497e-03    7.1710832885743439e-04    6.6459189530725400e-03    
132     1.4342184063518983e+01    1.2379578341097819e-01    3.3895331055922799e+00    5.3131484656144166e-02    6.7842007698691984e+13    2.2066431138961945e+15    1.7788329418010221e+17    7.9979627131743152e+06    6.1422869657546286e-01    7.8957598299989773e-01    7.1549472027646865e-01    3.3773818793757991e-05    2.7027137636385118e-01    2.4427639387388238e-03    7.1669937590132179e-04    6.6459189657148933e-03    
133     1.4491237079039257e+01    1.4905301552027339e-01    3.4822179916750828e+00    4.5448722054162616e-02    5.5358083808089102e+13    2.1073416692999820e+15    1.8892975119584083e+17    7.6177163349044360e+06    6.1422840059806483e-01    7.9235976784817430e-01    7.1549547636834943e-01    3.3116173658401040e-05    2.7027132585948221e-01    2.4430516002416007e-03    7.1636376236362180e-04    6.6459189753733322e-03    
134     1.4554069499647291e+01    6.2832420608033956e-02    3.6029448143248759e+00    3.9975874902770887e-02    4.6780111648836070e+13    2.0258704707593132e+15    1.9808590790596182e+17    7.3123435289939456e+06    6.1422819129903317e-01    7.9278127190258285e-01    7.1549601684438657e-01    3.2629794434922729e-05    2.7027129789907367e-01    2.4432084223362754e-03    7.1618079897886123e-04    6.6459189802582459e-03    
135     1.4676262924737488e+01    1.2219342509019704e-01    3.6865687221573098e+00    3.5365449856024203e-02    3.9819734399846680e+13    1.9502864216955420e+15    2.0714164494981507e+17    7.0306780999187930e+06    6.1422802501434415e-01    7.9137936579181412e-01    7.1549644993363182e-01    3.2229808289537799e-05    2.7027128064651651e-01    2.4433035276514724e-03    7.1606984037530358e-04    6.6459189830039523e-03    
136     1.4793645332631582e+01    1.1738240789409460e-01    3.8056195707808027e+00    2.9834963904265776e-02    3.1787026719729617e+13    1.8460703475276660e+15    2.1975284812399386e+17    6.6497393464829288e+06    6.1422782425820066e-01    7.8387020337770130e-01    7.1549697617048535e-01    3.1734507318156537e-05    2.7027126438193860e-01    2.4433915572562555e-03    7.1596713709505772e-04    6.6459189853749984e-03    
137     1.4947478063842997e+01    1.5383273121141450e-01    3.9788611352352472e+00    2.4029053216836720e-02    2.3804502906709156e+13    1.7162598071806590e+15    2.3594202857142410e+17    6.1842789376186375e+06    6.1422764528157792e-01    7.9117754842935750e-01    7.1549744756053035e-01    3.1284681337214208e-05    2.7027125292138077e-01    2.4434521794173751e-03    7.1589640992822205e-04    6.6459189868746521e-03    
138     1.5094290524387524e+01    1.4681246054452757e-01    4.1526784966762271e+00    1.8236453239690982e-02    1.6396893134553059e+13    1.5558898499273342e+15    2.5650167714853600e+17    5.6217833237006916e+06    6.1422746534254402e-01    7.9401217968276505e-01    7.1549792397200107e-01    3.0823243109266496e-05    2.7027124484458070e-01    2.4434935587656320e-03    7.1584813321374586e-04    6.6459189877982813e-03    
