# 12-09-2025 15:48:49
# star_mass = 7.1063820468268721
# num_shells = 1962
# element_names = h1, he3, he4, c12, n14, o16
id      mass                      dm                        radius                    density                   pressure                  e_thermal                 buoyancy                  temperature               mean_mu                   passive_scalar            h1                        he3                       he4                       c12                       n14                       o16                       
165     7.5467231210943564e-01    5.4783594735819336e-03    4.6234987380650344e-01    9.5097147173974808e+00    3.0235785382897208e+16    4.9219017040057540e+15    1.3717344839497974e+16    2.4891380682681527e+07    6.7245835530209874e-01    0.0000000000000000e+00    6.0130634807547334e-01    2.7628498566364117e-07    3.8469675073835419e-01    7.4774689520914526e-05    7.6665401019171452e-03    1.8605628492180577e-03    
166     7.6015067158301763e-01    5.4783594735819336e-03    4.6361389002121783e-01    9.4939715669391660e+00    3.0154747070368084e+16    4.9166579704917660e+15    1.3723994236407488e+16    2.4866865270379450e+07    6.7245835530120246e-01    0.0000000000000000e+00    6.0130634807708239e-01    2.7628499203339881e-07    3.8469675073671122e-01    7.4774689374249931e-05    7.6665401020661848e-03    1.8605628492432797e-03    
167     7.6568088237688225e-01    5.5302107938650863e-03    4.6488502365971868e-01    9.4781963494274653e+00    3.0073624954320024e+16    4.9114002539911740e+15    1.3730683361200788e+16    2.4842280511161309e+07    6.7245835530030551e-01    0.0000000000000000e+00    6.0130634807869310e-01    2.7628499839785594e-07    3.8469675073506676e-01    7.4774689228764569e-05    7.6665401022138341e-03    1.8605628492685176e-03    
168     7.7121109317074688e-01    5.5302107938650863e-03    4.6615134986198231e-01    9.4623896282021622e+00    2.9992422026688380e+16    4.9061286340126510e+15    1.3737412129247264e+16    2.4817626776453238e+07    6.7245835529940745e-01    0.0000000000000000e+00    6.0130634808030548e-01    2.7628500475661920e-07    3.8469675073342080e-01    7.4774689084467356e-05    7.6665401023600852e-03    1.8605628492937699e-03    
169     7.7674130396461238e-01    5.5302107938658739e-03    4.6741292924221517e-01    9.4466252225372909e+00    2.9911517729613456e+16    4.9008677675085720e+15    1.3744149315854468e+16    2.4793019356513862e+07    6.7245835529851250e-01    0.0000000000000000e+00    6.0130634808191197e-01    2.7628501107998670e-07    3.8469675073178106e-01    7.4774688942017380e-05    7.6665401025042710e-03    1.8605628493189191e-03    
170     7.8227151475847789e-01    5.5302107938658739e-03    4.6866982127248091e-01    9.4309027381834944e+00    2.9830909455979956e+16    4.8956175433915120e+15    1.3750895028017244e+16    2.4768457753647834e+07    6.7245835529762088e-01    0.0000000000000000e+00    6.0130634808351269e-01    2.7628501736823034e-07    3.8469675073014753e-01    7.4774688801388823e-05    7.6665401026464212e-03    1.8605628493439659e-03    
171     7.8780172555234340e-01    5.5302107938658739e-03    4.6992208431228644e-01    9.4152217873801014e+00    2.9750594640615744e+16    4.8903778523831230e+15    1.3757649371778308e+16    2.4743941478283480e+07    6.7245835529673259e-01    0.0000000000000000e+00    6.0130634808510763e-01    2.7628502362161868e-07    3.8469675072852011e-01    7.4774688662556356e-05    7.6665401027865661e-03    1.8605628493689116e-03    
172     7.9333193634620891e-01    5.5302107938658739e-03    4.7116977563720153e-01    9.3995819887050640e+00    2.9670570759319108e+16    4.8851485869700000e+15    1.3764412452252456e+16    2.4719470048774507e+07    6.7245835529584730e-01    0.0000000000000000e+00    6.0130634808669681e-01    2.7628502984041721e-07    3.8469675072689868e-01    7.4774688525494986e-05    7.6665401029247316e-03    1.8605628493937566e-03    
173     7.9886214714007353e-01    5.5302107938650863e-03    4.7241295146655776e-01    9.3839829669307466e+00    2.9590835327921456e+16    4.8799296413611610e+15    1.3771184373649140e+16    2.4695042991209164e+07    6.7245835529496534e-01    0.0000000000000000e+00    6.0130634808828032e-01    2.7628503602488793e-07    3.8469675072528331e-01    7.4774688390180145e-05    7.6665401030609455e-03    1.8605628494185022e-03    
174     8.0439235793393837e-01    5.5302107938650863e-03    4.7365166699023592e-01    9.3684243528829558e+00    2.9511385901374916e+16    4.8747209114469670e+15    1.3777965239296016e+16    2.4670659839225594e+07    6.7245835529408637e-01    0.0000000000000000e+00    6.0130634808985828e-01    2.7628504217528998e-07    3.8469675072367387e-01    7.4774688256587681e-05    7.6665401031952383e-03    1.8605628494431491e-03    
175     8.0996981862314121e-01    5.5774606892028426e-03    4.7489650347427093e-01    9.3528394148753922e+00    2.9431881878060476e+16    4.8695000913405670e+15    1.3784784316099412e+16    2.4646216155093294e+07    6.7245835529320652e-01    0.0000000000000000e+00    6.0130634809143724e-01    2.7628504831800918e-07    3.8469675072206361e-01    7.4774688124130335e-05    7.6665401033281988e-03    1.8605628494678035e-03    
176     8.1554727931234428e-01    5.5774606892028426e-03    4.7613691280366605e-01    9.3372286217241296e+00    2.9352325704505500e+16    4.8642672416351780e+15    1.3791641547363352e+16    2.4621712222944442e+07    6.7245835529232634e-01    0.0000000000000000e+00    6.0130634809301742e-01    2.7628505445272360e-07    3.8469675072045234e-01    7.4774687992813367e-05    7.6665401034598235e-03    1.8605628494924639e-03    
177     8.2112474000154734e-01    5.5774606892028426e-03    4.7737294857085466e-01    9.3216578342388452e+00    2.9273053182621272e+16    4.8590444738208910e+15    1.3798508187810824e+16    2.4597251565260563e+07    6.7245835529144915e-01    0.0000000000000000e+00    6.0130634809459194e-01    2.7628506055355982e-07    3.8469675071884701e-01    7.4774687863176547e-05    7.6665401035895748e-03    1.8605628495170267e-03    
178     8.2670220069075018e-01    5.5774606892028426e-03    4.7860466340594959e-01    9.3061266972795895e+00    2.9194061956471884e+16    4.8538316876211160e+15    1.3805384340019768e+16    2.4572833732921306e+07    6.7245835529057485e-01    0.0000000000000000e+00    6.0130634809616101e-01    2.7628506662077122e-07    3.8469675071724757e-01    7.4774687735196645e-05    7.6665401037174768e-03    1.8605628495414928e-03    
179     8.3227966137995324e-01    5.5774606892028426e-03    4.7983210900054607e-01    9.2906348613019514e+00    2.9115349706260004e+16    4.8486287843023000e+15    1.3812270105761358e+16    2.4548458283735137e+07    6.7245835528970388e-01    0.0000000000000000e+00    6.0130634809772443e-01    2.7628507265460825e-07    3.8469675071565396e-01    7.4774687608850717e-05    7.6665401038435565e-03    1.8605628495658630e-03    
180     8.3785712206915630e-01    5.5774606892028426e-03    4.8105533613078655e-01    9.2751819822354360e+00    2.9036914147525452e+16    4.8434356666364770e+15    1.3819165586015278e+16    2.4524124782271516e+07    6.7245835528883580e-01    0.0000000000000000e+00    6.0130634809928252e-01    2.7628507865531861e-07    3.8469675071406606e-01    7.4774687484116238e-05    7.6665401039678390e-03    1.8605628495901383e-03    
181     8.4343458275835925e-01    5.5774606892028426e-03    4.8227439467968258e-01    9.2597677213646055e+00    2.8958753030373904e+16    4.8382522388666030e+15    1.3826070880989484e+16    2.4499832799705230e+07    6.7245835528797082e-01    0.0000000000000000e+00    6.0130634810083516e-01    2.7628508462314705e-07    3.8469675071248388e-01    7.4774687360971011e-05    7.6665401040903495e-03    1.8605628496143193e-03    
182     8.4901204344756298e-01    5.5774606892036319e-03    4.8348933365878949e-01    9.2443917452134894e+00    2.8880864138726548e+16    4.8330784066727690e+15    1.3832986090138166e+16    2.4475581913664550e+07    6.7245835528710862e-01    0.0000000000000000e+00    6.0130634810238248e-01    2.7628509055833550e-07    3.8469675071090742e-01    7.4774687239393200e-05    7.6665401042111140e-03    1.8605628496384068e-03    
183     8.5463243053646387e-01    5.6203870889007020e-03    4.8470950490941861e-01    9.2289946361755604e+00    2.8802946596511248e+16    4.8278942081636710e+15    1.3839938105715918e+16    2.4451278542298038e+07    6.7245835528624631e-01    0.0000000000000000e+00    6.0130634810393024e-01    2.7628509648383850e-07    3.8469675070933057e-01    7.4774687118899375e-05    7.6665401043306131e-03    1.8605628496624941e-03    
184     8.6025281762536498e-01    5.6203870889007020e-03    4.8592559026752091e-01    9.2135767820093051e+00    2.8725002384269180e+16    4.8226996880371760e+15    1.3846926894922756e+16    2.4426922896377914e+07    6.7245835528538356e-01    0.0000000000000000e+00    6.0130634810547867e-01    2.7628510239939659e-07    3.8469675070775328e-01    7.4774686999491840e-05    7.6665401044488466e-03    1.8605628496865809e-03    
185     8.6587320471426588e-01    5.6203870889007020e-03    4.8713763732664733e-01    9.1981968153592426e+00    2.8647328027074184e+16    4.8175146317948920e+15    1.3853926051171634e+16    2.4402607728420518e+07    6.7245835528452358e-01    0.0000000000000000e+00    6.0130634810702177e-01    2.7628510828253396e-07    3.8469675070618170e-01    7.4774686881611159e-05    7.6665401045653793e-03    1.8605628497105750e-03    
186     8.7149359180316677e-01    5.6203870889007020e-03    4.8834569286475354e-01    9.1828544153997331e+00    2.8569921388892056e+16    4.8123389484896540e+15    1.3860935673291780e+16    2.4378332631228723e+07    6.7245835528366671e-01    0.0000000000000000e+00    6.0130634810855965e-01    2.7628511413348758e-07    3.8469675070461562e-01    7.4774686765236340e-05    7.6665401046802353e-03    1.8605628497344777e-03    
187     8.7711397889206766e-01    5.6203870889007020e-03    4.8954980286348837e-01    9.1675492661610445e+00    2.8492780364979728e+16    4.8071725484924630e+15    1.3867955859414760e+16    2.4354097203525227e+07    6.7245835528281261e-01    0.0000000000000000e+00    6.0130634811009220e-01    2.7628511995249148e-07    3.8469675070305509e-01    7.4774686650346689e-05    7.6665401047934381e-03    1.8605628497582894e-03    
188     8.8273436598096855e-01    5.6203870889007020e-03    4.9075001252691336e-01    9.1522810564298318e+00    2.8415902881225788e+16    4.8020153434616660e+15    1.3874986706986196e+16    2.4329901049814567e+07    6.7245835528196163e-01    0.0000000000000000e+00    6.0130634811161954e-01    2.7628512573977745e-07    3.8469675070150011e-01    7.4774686536921848e-05    7.6665401049050095e-03    1.8605628497820113e-03    
189     8.8835475306986955e-01    5.6203870889007020e-03    4.9194636629965133e-01    9.1370494796517239e+00    2.8339286893507904e+16    4.7968672463130910e+15    1.3882028312778032e+16    2.4305743780249216e+07    6.7245835528111342e-01    0.0000000000000000e+00    6.0130634811314165e-01    2.7628513149557453e-07    3.8469675069995052e-01    7.4774686424941748e-05    7.6665401050149753e-03    1.8605628498056439e-03    
190     8.9397514015877055e-01    5.6203870889007020e-03    4.9313890788449860e-01    9.1218542338422886e+00    2.8262930387067092e+16    4.7917281711875580e+15    1.3889080772888136e+16    2.4281625010485429e+07    6.7245835528026776e-01    0.0000000000000000e+00    6.0130634811465877e-01    2.7628513722010949e-07    3.8469675069840636e-01    7.4774686314386655e-05    7.6665401051233548e-03    1.8605628498291882e-03    
191     8.9963438427261821e-01    5.6592441138474192e-03    4.9433588593267669e-01    9.1066425610656463e+00    2.8186568317406784e+16    4.7865803035093770e+15    1.3896168730099970e+16    2.4257461119754016e+07    6.7245835527942233e-01    0.0000000000000000e+00    6.0130634811617600e-01    2.7628514293328780e-07    3.8469675069686227e-01    7.4774686204859807e-05    7.6665401052305408e-03    1.8605628498527258e-03    
192     9.0529362838646565e-01    5.6592441138474192e-03    4.9552908562276615e-01    9.0914147793615889e+00    2.8110202265479560e+16    4.7814236745403820e+15    1.3903292171920274e+16    2.4233252256836828e+07    6.7245835527857678e-01    0.0000000000000000e+00    6.0130634811769335e-01    2.7628514863490469e-07    3.8469675069531822e-01    7.4774686096361229e-05    7.6665401053365332e-03    1.8605628498762562e-03    
193     9.1095287250031332e-01    5.6592441138474192e-03    4.9671854939387905e-01    9.0762229380280139e+00    2.8034093319426140e+16    4.7762759379588850e+15    1.3910426908040776e+16    2.4209081287348364e+07    6.7245835527773401e-01    0.0000000000000000e+00    6.0130634811920558e-01    2.7628515430550307e-07    3.8469675069377951e-01    7.4774685989248952e-05    7.6665401054409853e-03    1.8605628498996993e-03    
194     9.1661211661416098e-01    5.6592441138474192e-03    4.9790431899013632e-01    9.0610667465473647e+00    2.7958239536669072e+16    4.7711370108713830e+15    1.3917573033994212e+16    2.4184947840293039e+07    6.7245835527689390e-01    0.0000000000000000e+00    6.0130634812071282e-01    2.7628515994530482e-07    3.8469675069224613e-01    7.4774685883504031e-05    7.6665401055439168e-03    1.8605628499230556e-03    
195     9.2227136072800864e-01    5.6592441138474192e-03    4.9908643547639098e-01    9.0459459186370363e+00    2.7882639001848204e+16    4.7660068115139080e+15    1.3924730644706502e+16    2.4160851549748134e+07    6.7245835527605680e-01    0.0000000000000000e+00    6.0130634812221495e-01    2.7628516555452942e-07    3.8469675069071807e-01    7.4774685779107762e-05    7.6665401056453513e-03    1.8605628499463261e-03    
196     9.2793060484185630e-01    5.6592441138474192e-03    5.0026493925351700e-01    9.0308601721673156e+00    2.7807289826275064e+16    4.7608852592266070e+15    1.3931899834505920e+16    2.4136792054749925e+07    6.7245835527522235e-01    0.0000000000000000e+00    6.0130634812371209e-01    2.7628517113339430e-07    3.8469675068919518e-01    7.4774685676041755e-05    7.6665401057453078e-03    1.8605628499695111e-03    
197     9.3358984895570396e-01    5.6592441138474192e-03    5.0143987007328195e-01    9.0158092290779237e+00    2.7732190147393516e+16    4.7557722744295670e+15    1.3939080697137058e+16    2.4112768999184854e+07    6.7245835527439057e-01    0.0000000000000000e+00    6.0130634812520434e-01    2.7628517668211454e-07    3.8469675068767750e-01    7.4774685574287891e-05    7.6665401058438080e-03    1.8605628499926117e-03    
198     9.3924909306955173e-01    5.6592441138474192e-03    5.0261126705276060e-01    9.0007928152997181e+00    2.7657338128263448e+16    4.7506677785992220e+15    1.3946273325771378e+16    2.4088782031683713e+07    6.7245835527356168e-01    0.0000000000000000e+00    6.0130634812669170e-01    2.7628518220090313e-07    3.8469675068616499e-01    7.4774685473828306e-05    7.6665401059408710e-03    1.8605628500156285e-03    
199     9.4494335793779360e-01    5.6942648682420218e-03    5.0378638515247498e-01    8.9857642525834152e+00    2.7582501116646556e+16    4.7455559297930140e+15    1.3953500222683180e+16    2.4064756697538171e+07    6.7245835527273279e-01    0.0000000000000000e+00    6.0130634812817896e-01    2.7628518770695472e-07    3.8469675068465292e-01    7.4774685374338554e-05    7.6665401060368133e-03    1.8605628500386329e-03    
200     9.5063762280603537e-01    5.6942648682420218e-03    5.0495800310900296e-01    8.9707237987797086e+00    2.7507680349739124e+16    4.7404367478916660e+15    1.3960761392636212e+16    2.4040693093033284e+07    6.7245835527190390e-01    0.0000000000000000e+00    6.0130634812966566e-01    2.7628519320011230e-07    3.8469675068314135e-01    7.4774685275816858e-05    7.6665401061316377e-03    1.8605628500616251e-03    
201     9.5633188767427735e-01    5.6942648682420218e-03    5.0612615890913160e-01    8.9557174915633286e+00    2.7433104872069232e+16    4.7353259273330020e+15    1.3968034755143346e+16    2.4016664982058398e+07    6.7245835527107789e-01    0.0000000000000000e+00    6.0130634813114769e-01    2.7628519866360266e-07    3.8469675068163484e-01    7.4774685178552729e-05    7.6665401062250673e-03    1.8605628500845341e-03    
202     9.6202615254251922e-01    5.6942648682420218e-03    5.0729088994444438e-01    8.9407450672994209e+00    2.7358772912013344e+16    4.7302233922045210e+15    1.3975320402850512e+16    2.3992672024998903e+07    6.7245835527025455e-01    0.0000000000000000e+00    6.0130634813262485e-01    2.7628520409763427e-07    3.8469675068013337e-01    7.4774685082529049e-05    7.6665401063171204e-03    1.8605628501073613e-03    
203     9.6772041741076120e-01    5.6942648682420218e-03    5.0845223302418663e-01    8.9258062662914757e+00    2.7284682721720680e+16    4.7251290674305960e+15    1.3982618427360470e+16    2.3968713886053495e+07    6.7245835526943376e-01    0.0000000000000000e+00    6.0130634813409722e-01    2.7628520950241371e-07    3.8469675067863690e-01    7.4774684987728932e-05    7.6665401064078187e-03    1.8605628501301068e-03    
204     9.7341468227900307e-01    5.6942648682420218e-03    5.0961022438786174e-01    8.9109008325616461e+00    2.7210832576660876e+16    4.7200428788401560e+15    1.3989928919578392e+16    2.3944790233500928e+07    6.7245835526861553e-01    0.0000000000000000e+00    6.0130634813556494e-01    2.7628521487814547e-07    3.8469675067714548e-01    7.4774684894135749e-05    7.6665401064971786e-03    1.8605628501527718e-03    
205     9.7910894714724495e-01    5.6942648682420218e-03    5.1076489971745542e-01    8.8960285135659873e+00    2.7137220775171192e+16    4.7149647532720560e+15    1.3997251970206294e+16    2.3920900740120940e+07    6.7245835526780018e-01    0.0000000000000000e+00    6.0130634813702777e-01    2.7628522022503216e-07    3.8469675067565900e-01    7.4774684801733141e-05    7.6665401065852202e-03    1.8605628501753564e-03    
206     9.8480321201548693e-01    5.6942648682420218e-03    5.1191629414935846e-01    8.8811890601187251e+00    2.7063845638021128e+16    4.7098946185610230e+15    1.4004587669776412e+16    2.3897045083129216e+07    6.7245835526698727e-01    0.0000000000000000e+00    6.0130634813848605e-01    2.7628522554327458e-07    3.8469675067417741e-01    7.4774684710504955e-05    7.6665401066719607e-03    1.8605628501978618e-03    
207     9.9052887583140714e-01    5.7256638159198948e-03    5.1307076440479027e-01    8.8663413574721694e+00    2.6990503855696372e+16    4.7048184496632400e+15    1.4011956475162144e+16    2.3873157264785476e+07    6.7245835526617470e-01    0.0000000000000000e+00    6.0130634813994366e-01    2.7628523084765594e-07    3.8469675067269660e-01    7.4774684620186943e-05    7.6665401067576551e-03    1.8605628502203499e-03    
208     9.9625453964732735e-01    5.7256638159198948e-03    5.1422198710976719e-01    8.8514856111027882e+00    2.6917196368829048e+16    4.6997362569415980e+15    1.4019358406305788e+16    2.3849237337404933e+07    6.7245835526536246e-01    0.0000000000000000e+00    6.0130634814140071e-01    2.7628523613806137e-07    3.8469675067121661e-01    7.4774684530776043e-05    7.6665401068423053e-03    1.8605628502428209e-03    
209     1.0019802034632475e+00    5.7256638159198948e-03    5.1536999638636716e-01    8.8366623556103274e+00    2.6844123188525780e+16    4.6946619298500240e+15    1.4026773400787536e+16    2.3825350665100165e+07    6.7245835526455267e-01    0.0000000000000000e+00    6.0130634814285300e-01    2.7628524140010516e-07    3.8469675066974152e-01    7.4774684442504883e-05    7.6665401069256952e-03    1.8605628502652133e-03    
210     1.0077058672791679e+00    5.7256638159198948e-03    5.1651482584463371e-01    8.8218713506759858e+00    2.6771282694851392e+16    4.6895953989133250e+15    1.4034201550149504e+16    2.3801496937037125e+07    6.7245835526374564e-01    0.0000000000000000e+00    6.0130634814430073e-01    2.7628524663398400e-07    3.8469675066827125e-01    7.4774684355358013e-05    7.6665401070078404e-03    1.8605628502875282e-03    
211     1.0134315310950881e+00    5.7256638159198948e-03    5.1765650859324097e-01    8.8071123590793334e+00    2.6698673288720016e+16    4.6845365955907310e+15    1.4041642945857420e+16    2.3777675846539065e+07    6.7245835526294107e-01    0.0000000000000000e+00    6.0130634814574391e-01    2.7628525183989296e-07    3.8469675066680570e-01    7.4774684269320147e-05    7.6665401070887601e-03    1.8605628503097658e-03    
212     1.0191571949110081e+00    5.7256638159198948e-03    5.1879507724994933e-01    8.7923851466364393e+00    2.6626293391515172e+16    4.6794854522615580e+15    1.4049097679321358e+16    2.3753887091021679e+07    6.7245835526213893e-01    0.0000000000000000e+00    6.0130634814718253e-01    2.7628525701802533e-07    3.8469675066534492e-01    7.4774684184376281e-05    7.6665401071684706e-03    1.8605628503319269e-03    
213     1.0248828587269276e+00    5.7256638159191063e-03    5.1993056395173121e-01    8.7776894821390972e+00    2.6554141444706992e+16    4.6744419022092230e+15    1.4056565841911944e+16    2.3730130371921189e+07    6.7245835526133924e-01    0.0000000000000000e+00    6.0130634814861672e-01    2.7628526216857270e-07    3.8469675066388886e-01    7.4774684100511603e-05    7.6665401072469877e-03    1.8605628503540119e-03    
214     1.0306085225428472e+00    5.7256638159191063e-03    5.2106300036466124e-01    8.7630251372946972e+00    2.6482215909485160e+16    4.6694058796073990e+15    1.4064047524981328e+16    2.3706405394631632e+07    6.7245835526054210e-01    0.0000000000000000e+00    6.0130634815004658e-01    2.7628526729172506e-07    3.8469675066243741e-01    7.4774684017711517e-05    7.6665401073243294e-03    1.8605628503760214e-03    
215     1.0349237517737189e+00    4.3152292308717317e-03    5.2191448032206811e-01    8.7501959868178822e+00    2.6419346475323500e+16    4.6649965603531520e+15    1.4070615442401082e+16    2.3685630151120983e+07    6.7245835525984543e-01    0.0000000000000000e+00    6.0130634815129624e-01    2.7628527176001449e-07    3.8469675066116893e-01    7.4774683946030615e-05    7.6665401073911284e-03    1.8605628503952549e-03    
216     1.0392389810045908e+00    4.3152292308717317e-03    5.2276425860838405e-01    8.7391849782990345e+00    2.6365435242903588e+16    4.6612109201513420e+15    1.4076272149032676e+16    2.3667790904099986e+07    6.7245835525924791e-01    0.0000000000000000e+00    6.0130634815236794e-01    2.7628527558528712e-07    3.8469675066008113e-01    7.4774683885008112e-05    7.6665401074478938e-03    1.8605628504117443e-03    
217     1.0435542102354627e+00    4.3152292308717317e-03    5.2361234826842629e-01    8.7281914261741651e+00    2.6311650367021180e+16    4.6574294596047470e+15    1.4081936671942426e+16    2.3649969256968196e+07    6.7245835525865172e-01    0.0000000000000000e+00    6.0130634815343709e-01    2.7628527939527869e-07    3.8469675065899600e-01    7.4774683824569072e-05    7.6665401075040138e-03    1.8605628504281919e-03    
218     1.0478694394663346e+00    4.3152292308717317e-03    5.2445876220563403e-01    8.7172152369012910e+00    2.6257991217350196e+16    4.6536521518230040e+15    1.4087609050266818e+16    2.3632165089336541e+07    6.7245835525805697e-01    0.0000000000000000e+00    6.0130634815450390e-01    2.7628528319006830e-07    3.8469675065791348e-01    7.4774683764707560e-05    7.6665401075594972e-03    1.8605628504445978e-03    
219     1.0521846686972063e+00    4.3152292308717317e-03    5.2530351318422763e-01    8.7062563178007011e+00    2.6204457169438348e+16    4.6498789701835580e+15    1.4093289323160558e+16    2.3614378282005385e+07    6.7245835525746356e-01    0.0000000000000000e+00    6.0130634815556816e-01    2.7628528696973445e-07    3.8469675065683345e-01    7.4774683705417666e-05    7.6665401076143492e-03    1.8605628504609621e-03    
220     1.0564998979280782e+00    4.3152292308717317e-03    5.2614661383129169e-01    8.6953145770420193e+00    2.6151047604628304e+16    4.6461098883287070e+15    1.4098977529801092e+16    2.3596608716951203e+07    6.7245835525687148e-01    0.0000000000000000e+00    6.0130634815662998e-01    2.7628529073435518e-07    3.8469675065575609e-01    7.4774683646693630e-05    7.6665401076685784e-03    1.8605628504772855e-03    
221     1.0608151271589501e+00    4.3152292308717317e-03    5.2698807663886860e-01    8.6843899236314535e+00    2.6097761909977208e+16    4.6423448801621610e+15    1.4104673709392638e+16    2.3578856277311083e+07    6.7245835525628095e-01    0.0000000000000000e+00    6.0130634815768935e-01    2.7628529448400815e-07    3.8469675065468123e-01    7.4774683588529667e-05    7.6665401077221891e-03    1.8605628504935680e-03    
222     1.0651303563898218e+00    4.3152292308717317e-03    5.2782791396595996e-01    8.6734822674005585e+00    2.6044599478185928e+16    4.6385839198464810e+15    1.4110377901169568e+16    2.3561120847371258e+07    6.7245835525569142e-01    0.0000000000000000e+00    6.0130634815874640e-01    2.7628529821877038e-07    3.8469675065360887e-01    7.4774683530920097e-05    7.6665401077751884e-03    1.8605628505098096e-03    
223     1.0708963627340451e+00    5.7660063442235938e-03    5.2894758855964408e-01    8.6607590023561727e+00    2.5982643740224928e+16    4.6341955590596200e+15    1.4117054712016468e+16    2.3540423828655880e+07    6.7245835525500475e-01    0.0000000000000000e+00    6.0130634815997808e-01    2.7628530256404072e-07    3.8469675065235925e-01    7.4774683464267399e-05    7.6665401078363912e-03    1.8605628505287341e-03    
224     1.0766623690782684e+00    5.7660063442235938e-03    5.3006441160177098e-01    8.6462367931941593e+00    2.5911989795631412e+16    4.6291826698285360e+15    1.4124701875553452e+16    2.3516778263671461e+07    6.7245835525422115e-01    0.0000000000000000e+00    6.0130634816138295e-01    2.7628530750834282e-07    3.8469675065093423e-01    7.4774683388990971e-05    7.6665401079053343e-03    1.8605628505503108e-03    
225     1.0824283754224917e+00    5.7660063442235938e-03    5.3117841150220524e-01    8.6317443785243828e+00    2.5841552206475948e+16    4.6241768496801350e+15    1.4132363590296172e+16    2.3493162360246036e+07    6.7245835525344022e-01    0.0000000000000000e+00    6.0130634816278350e-01    2.7628531242653507e-07    3.8469675064951364e-01    7.4774683314669644e-05    7.6665401079732253e-03    1.8605628505718160e-03    
226     1.0881943817667148e+00    5.7660063442235938e-03    5.3228961627532745e-01    8.6172815520491834e+00    2.5771329584467360e+16    4.6191780397651680e+15    1.4140039950310576e+16    2.3469575854706086e+07    6.7245835525266162e-01    0.0000000000000000e+00    6.0130634816417994e-01    2.7628531731879679e-07    3.8469675064809750e-01    7.4774683241290462e-05    7.6665401080400790e-03    1.8605628505932506e-03    
227     1.0925281620521601e+00    4.3337802854451169e-03    5.3312298388098167e-01    8.6046424297375061e+00    2.5710015376012388e+16    4.6148060344936150e+15    1.4146771551153242e+16    2.3448944214056224e+07    6.7245835525198161e-01    0.0000000000000000e+00    6.0130634816539918e-01    2.7628532158090638e-07    3.8469675064686104e-01    7.4774683177838681e-05    7.6665401080977342e-03    1.8605628506119618e-03    
228     1.0968619423376054e+00    4.3337802854451169e-03    5.3395479967989845e-01    8.5938106308541151e+00    2.5657515977722128e+16    4.6110580098985220e+15    1.4152560613408552e+16    2.3431254625143912e+07    6.7245835525139963e-01    0.0000000000000000e+00    6.0130634816644313e-01    2.7628532522415602e-07    3.8469675064580233e-01    7.4774683123903689e-05    7.6665401081466413e-03    1.8605628506279804e-03    
229     1.1011957226230507e+00    4.3337802854451169e-03    5.3478507514089635e-01    8.5829952469878439e+00    2.5605136001238936e+16    4.6073138601954580e+15    1.4158358089094318e+16    2.3413581261282582e+07    6.7245835525081854e-01    0.0000000000000000e+00    6.0130634816748496e-01    2.7628532885301971e-07    3.8469675064474612e-01    7.4774683070482270e-05    7.6665401081949846e-03    1.8605628506439601e-03    
230     1.1055295029084959e+00    4.3337802854451169e-03    5.3561382161496862e-01    8.5721961940519495e+00    2.5552874881332640e+16    4.6035735615248980e+15    1.4164164018430314e+16    2.3395924015517645e+07    6.7245835525023867e-01    0.0000000000000000e+00    6.0130634816852435e-01    2.7628533246757167e-07    3.8469675064369235e-01    7.4774683017569192e-05    7.6665401082427684e-03    1.8605628506599009e-03    
231     1.1098632831939412e+00    4.3337802854451169e-03    5.3644105033698397e-01    8.5614133886816948e+00    2.5500732057783124e+16    4.5998370902618580e+15    1.4169978441706968e+16    2.3378282781934131e+07    6.7245835524966069e-01    0.0000000000000000e+00    6.0130634816956130e-01    2.7628533606788574e-07    3.8469675064264092e-01    7.4774682965159307e-05    7.6665401082899980e-03    1.8605628506758029e-03    
232     1.1141970634793865e+00    4.3337802854451169e-03    5.3726677242735998e-01    8.5506467482235848e+00    2.5448706975315020e+16    4.5961044230134340e+15    1.4175801399289144e+16    2.3360657455645509e+07    6.7245835524908348e-01    0.0000000000000000e+00    6.0130634817059614e-01    2.7628533965403551e-07    3.8469675064159192e-01    7.4774682913247503e-05    7.6665401083366820e-03    1.8605628506916669e-03    
233     1.1185308437648318e+00    4.3337802854451169e-03    5.3809099889371392e-01    8.5398961907257078e+00    2.5396799083534040e+16    4.5923755366159210e+15    1.4181632931618694e+16    2.3343047932780981e+07    6.7245835524850783e-01    0.0000000000000000e+00    6.0130634817162854e-01    2.7628534322609410e-07    3.8469675064054537e-01    7.4774682861828727e-05    7.6665401083828221e-03    1.8605628507074926e-03    
234     1.1228646240502780e+00    4.3337802854459062e-03    5.3891374063247699e-01    8.5291616349271777e+00    2.5345007836867428e+16    4.5886504081332560e+15    1.4187473079220562e+16    2.3325454110478222e+07    6.7245835524793329e-01    0.0000000000000000e+00    6.0130634817265882e-01    2.7628534678413424e-07    3.8469675063950109e-01    7.4774682810897978e-05    7.6665401084284280e-03    1.8605628507232801e-03    
235     1.1286646623525376e+00    5.8000383022596275e-03    5.4001253845435793e-01    8.5166279979609758e+00    2.5284591008631932e+16    4.5842995968961150e+15    1.4194315728534592e+16    2.3304902242388397e+07    6.7245835524726305e-01    0.0000000000000000e+00    6.0130634817386064e-01    2.7628535092776934e-07    3.8469675063828301e-01    7.4774682751916255e-05    7.6665401084811263e-03    1.8605628507416948e-03    
